-76.693151,39.2497136,12/17/2013,00:00:03.009-08:00
-76.693151,39.2497136,12/17/2013,00:01:03.295-08:00
-76.693151,39.2497136,12/17/2013,00:02:04.257-08:00
-76.693151,39.2497136,12/17/2013,00:03:04.789-08:00
-76.698538,39.2527489,12/17/2013,00:04:04.818-08:00
-76.698538,39.2527489,12/17/2013,00:05:04.862-08:00
-76.698538,39.2527489,12/17/2013,00:06:05.484-08:00
-76.698538,39.2527489,12/17/2013,00:07:05.746-08:00
-76.698538,39.2527489,12/17/2013,00:08:06.296-08:00
-76.698538,39.2527489,12/17/2013,00:09:06.733-08:00
-76.698538,39.2527489,12/17/2013,00:10:07.305-08:00
-76.698538,39.2527489,12/17/2013,00:11:08.296-08:00
-76.698538,39.2527489,12/17/2013,00:12:08.550-08:00
-76.698538,39.2527489,12/17/2013,00:13:09.224-08:00
-76.698538,39.2527489,12/17/2013,00:14:10.301-08:00
-76.698538,39.2527489,12/17/2013,00:15:10.872-08:00
-76.693151,39.2497136,12/17/2013,00:16:11.215-08:00
-76.693151,39.2497136,12/17/2013,00:17:11.686-08:00
-76.693151,39.2497136,12/17/2013,00:18:12.471-08:00
-76.698538,39.2527489,12/17/2013,00:19:12.367-08:00
-76.698538,39.2527489,12/17/2013,00:20:12.636-08:00
-76.698538,39.2527489,12/17/2013,00:21:14.278-08:00
-76.698538,39.2527489,12/17/2013,00:22:14.723-08:00
-76.698538,39.2527489,12/17/2013,00:23:15.192-08:00
-76.698538,39.2527489,12/17/2013,00:24:15.250-08:00
-76.698538,39.2527489,12/17/2013,00:25:15.602-08:00
-76.698538,39.2527489,12/17/2013,00:26:15.620-08:00
-76.698538,39.2527489,12/17/2013,00:27:15.953-08:00
-76.698538,39.2527489,12/17/2013,00:28:17.219-08:00
-76.698538,39.2527489,12/17/2013,00:29:17.209-08:00
-76.698538,39.2527489,12/17/2013,00:30:18.401-08:00
-76.698538,39.2527489,12/17/2013,00:31:18.340-08:00
-76.6946205,39.2499215,12/17/2013,00:32:19.340-08:00
-76.6946205,39.2499215,12/17/2013,00:33:19.650-08:00
-76.6946205,39.2499215,12/17/2013,00:34:21.299-08:00
-76.6946205,39.2499215,12/17/2013,00:35:22.325-08:00
-76.6946205,39.2499215,12/17/2013,00:36:22.741-08:00
-76.6946205,39.2499215,12/17/2013,00:37:23.299-08:00
-76.6946205,39.2499215,12/17/2013,00:38:23.876-08:00
-76.6946205,39.2499215,12/17/2013,00:39:23.828-08:00
-76.6946205,39.2499215,12/17/2013,00:40:24.509-08:00
-76.6946205,39.2499215,12/17/2013,00:41:25.240-08:00
-76.6946205,39.2499215,12/17/2013,00:42:25.300-08:00
-76.6946205,39.2499215,12/17/2013,00:43:25.489-08:00
-76.6946205,39.2499215,12/17/2013,00:44:12.963-08:00
-76.6946205,39.2499215,12/17/2013,00:45:25.552-08:00
-76.6946205,39.2499215,12/17/2013,00:46:26.330-08:00
-76.6946205,39.2499215,12/17/2013,00:47:26.432-08:00
-76.6946205,39.2499215,12/17/2013,00:48:27.312-08:00
-76.6946205,39.2499215,12/17/2013,00:49:27.381-08:00
-76.6946205,39.2499215,12/17/2013,00:50:28.429-08:00
-76.6946205,39.2499215,12/17/2013,00:51:29.212-08:00
-76.6946205,39.2499215,12/17/2013,00:52:30.199-08:00
-76.6946205,39.2499215,12/17/2013,00:53:31.455-08:00
-76.693151,39.2497136,12/17/2013,00:54:32.448-08:00
-76.693151,39.2497136,12/17/2013,00:55:32.660-08:00
-76.693151,39.2497136,12/17/2013,00:56:33.197-08:00
-76.693151,39.2497136,12/17/2013,00:57:33.210-08:00
-76.693151,39.2497136,12/17/2013,00:58:33.691-08:00
-76.6946205,39.2499215,12/17/2013,00:59:35.056-08:00
-76.693151,39.2497136,12/17/2013,01:00:35.302-08:00
