-76.6988767,39.2594724,12/10/2013,10:30:13.713-08:00
-76.6988767,39.2594724,12/10/2013,10:31:13.729-08:00
-76.6988492,39.2595301,12/10/2013,10:32:13.752-08:00
-76.6988858,39.2595127,12/10/2013,10:34:42.064-08:00
-76.6988913,39.2595081,12/10/2013,10:35:47.871-08:00
-76.6989155,39.2595009,12/10/2013,10:36:47.899-08:00
-76.6988806,39.2595279,12/10/2013,10:37:47.806-08:00
-76.6989155,39.2595009,12/10/2013,10:38:47.842-08:00
-76.6988806,39.2595279,12/10/2013,10:39:49.763-08:00
-76.6989344,39.2595838,12/10/2013,10:40:50.585-08:00
-76.6989514,39.259527,12/10/2013,10:41:51.083-08:00
-76.6988817,39.259527,12/10/2013,10:42:51.135-08:00
-76.6988817,39.2594729,12/10/2013,10:43:51.524-08:00
-76.6988806,39.2595009,12/10/2013,10:44:52.037-08:00
-76.6988817,39.2594729,12/10/2013,10:45:53.088-08:00
-76.6988657,39.2595878,12/10/2013,10:46:53.511-08:00
-76.6988708,39.2595638,12/10/2013,10:47:53.277-08:00
-76.6988994,39.2594763,12/10/2013,10:48:53.147-08:00
-76.6988817,39.2594729,12/10/2013,10:49:53.098-08:00
-76.6989342,39.2594763,12/10/2013,10:50:53.209-08:00
-76.6989046,39.2595052,12/10/2013,10:51:53.706-08:00
-76.6989155,39.2595279,12/10/2013,10:52:53.044-08:00
-76.6990175,39.2594696,12/10/2013,10:53:53.092-08:00
-76.6989342,39.2595304,12/10/2013,10:54:53.149-08:00
-76.6990481,39.259545,12/10/2013,10:55:48.182-08:00
-76.6986547,39.2599268,12/10/2013,10:56:53.260-08:00
-76.6977656,39.2594594,12/10/2013,10:57:49.259-08:00
-76.6972516,39.2593193,12/10/2013,10:58:49.786-08:00
-76.6970464,39.2594075,12/10/2013,10:59:48.733-08:00
-76.6970244,39.2592222,12/10/2013,11:00:49.548-08:00
-76.6973332,39.2593482,12/10/2013,11:01:49.535-08:00
-76.6975651,39.2593853,12/10/2013,11:02:49.493-08:00
-76.6975651,39.2593853,12/10/2013,11:03:41.355-08:00
-76.6976394,39.2593825,12/10/2013,11:04:49.099-08:00
-76.6972925,39.2594131,12/10/2013,11:05:49.123-08:00
-76.6975976,39.2594267,12/10/2013,11:06:49.193-08:00
-76.6973826,39.259199,12/10/2013,11:07:48.438-08:00
-76.6975324,39.2594954,12/10/2013,11:08:48.445-08:00
-76.6975725,39.2594029,12/10/2013,11:09:49.359-08:00
-76.697501,39.259374,12/10/2013,11:10:49.459-08:00
-76.697501,39.259374,12/10/2013,11:11:52.702-08:00
-76.697501,39.259374,12/10/2013,11:12:49.381-08:00
-76.6990345,39.2573139,12/10/2013,11:13:56.659-08:00
-76.6990345,39.2573139,12/10/2013,11:14:52.536-08:00
-76.6943007,39.2463162,12/10/2013,11:15:52.598-08:00
-76.6943007,39.2463162,12/10/2013,11:16:53.263-08:00
-76.6943007,39.2463162,12/10/2013,11:17:56.914-08:00
-76.7139639,39.2537993,12/10/2013,11:18:58.161-08:00
-76.7138453,39.2540204,12/10/2013,11:19:57.729-08:00
-76.7142338,39.2541175,12/10/2013,11:21:03.363-08:00
-76.7142338,39.2541175,12/10/2013,11:21:58.256-08:00
-76.7142338,39.2541175,12/10/2013,11:22:58.104-08:00
-76.7145914,39.253646,12/10/2013,11:23:58.407-08:00
-76.714567,39.2536408,12/10/2013,11:24:58.388-08:00
-76.7146421,39.2536057,12/10/2013,11:25:58.471-08:00
-76.7146001,39.2536513,12/10/2013,11:26:59.284-08:00
-76.7146101,39.2536014,12/10/2013,11:27:59.311-08:00
-76.7146114,39.2536456,12/10/2013,11:28:59.247-08:00
-76.7145629,39.2535473,12/10/2013,11:29:59.175-08:00
-76.7146643,39.253515,12/10/2013,11:30:59.197-08:00
-76.7145495,39.253651,12/10/2013,11:32:00.250-08:00
-76.7146265,39.2536113,12/10/2013,11:33:00.251-08:00
-76.7145802,39.2535985,12/10/2013,11:34:00.149-08:00
-76.714661,39.2536686,12/10/2013,11:35:00.155-08:00
-76.7145843,39.2535706,12/10/2013,11:36:00.211-08:00
-76.7145737,39.2536391,12/10/2013,11:37:01.280-08:00
-76.7145708,39.2536301,12/10/2013,11:38:01.217-08:00
-76.7145849,39.2536433,12/10/2013,11:39:02.269-08:00
-76.7145842,39.2536511,12/10/2013,11:40:03.299-08:00
-76.7146424,39.2535527,12/10/2013,11:41:03.304-08:00
-76.7146137,39.2535831,12/10/2013,11:42:03.626-08:00
-76.7146137,39.2535831,12/10/2013,11:43:04.492-08:00
-76.7146173,39.2535337,12/10/2013,11:44:04.201-08:00
-76.7146381,39.2536721,12/10/2013,11:45:03.154-08:00
-76.7146282,39.2536192,12/10/2013,11:46:03.281-08:00
-76.714559,39.2537185,12/10/2013,11:47:04.268-08:00
-76.7146084,39.2536,12/10/2013,11:48:04.398-08:00
-76.7146261,39.2535774,12/10/2013,11:49:05.406-08:00
-76.7145546,39.2536276,12/10/2013,11:50:06.211-08:00
-76.714643,39.2535355,12/10/2013,11:51:06.470-08:00
-76.7146146,39.253604,12/10/2013,11:52:06.390-08:00
-76.7145759,39.2535393,12/10/2013,11:53:06.565-08:00
-76.714591,39.2535951,12/10/2013,11:54:08.231-08:00
-76.7146008,39.2536,12/10/2013,11:55:09.294-08:00
-76.7145694,39.2535668,12/10/2013,11:56:09.590-08:00
-76.7146759,39.2536462,12/10/2013,11:57:10.270-08:00
-76.7145874,39.2536034,12/10/2013,11:58:09.374-08:00
-76.7146221,39.2536425,12/10/2013,11:59:10.225-08:00
-76.7145682,39.2537042,12/10/2013,12:00:10.565-08:00
-76.7146038,39.2536702,12/10/2013,12:01:10.555-08:00
-76.7145786,39.2536388,12/10/2013,12:02:10.566-08:00
-76.7146438,39.2536137,12/10/2013,12:03:11.228-08:00
-76.7145874,39.2535437,12/10/2013,12:04:12.298-08:00
-76.7145812,39.2536477,12/10/2013,12:05:12.630-08:00
-76.7146668,39.2536634,12/10/2013,12:06:12.586-08:00
-76.7146154,39.253566,12/10/2013,12:07:13.235-08:00
-76.7145847,39.2535663,12/10/2013,12:08:13.505-08:00
-76.714611,39.2536146,12/10/2013,12:09:14.269-08:00
-76.7146067,39.253551,12/10/2013,12:10:14.377-08:00
-76.7145704,39.2535732,12/10/2013,12:11:14.485-08:00
-76.7145893,39.2535699,12/10/2013,12:12:15.267-08:00
-76.7145719,39.2535947,12/10/2013,12:13:15.274-08:00
-76.714583,39.2536871,12/10/2013,12:14:13.994-08:00
-76.7146785,39.2536306,12/10/2013,12:15:14.253-08:00
-76.7145482,39.2537231,12/10/2013,12:16:14.546-08:00
-76.7146401,39.2536878,12/10/2013,12:17:14.520-08:00
-76.7146401,39.2536878,12/10/2013,12:18:13.249-08:00
-76.7145699,39.2537471,12/10/2013,12:19:15.346-08:00
-76.7146529,39.2536711,12/10/2013,12:20:15.640-08:00
-76.7145307,39.2536208,12/10/2013,12:21:15.431-08:00
-76.7145874,39.2536461,12/10/2013,12:22:15.675-08:00
-76.7146539,39.2535967,12/10/2013,12:23:15.728-08:00
-76.7145958,39.253593,12/10/2013,12:24:16.391-08:00
-76.7145756,39.2536372,12/10/2013,12:25:17.253-08:00
-76.714536,39.2537103,12/10/2013,12:26:17.306-08:00
-76.7145843,39.2535617,12/10/2013,12:27:15.849-08:00
-76.71454,39.2538807,12/10/2013,12:28:16.074-08:00
-76.714439,39.2539026,12/10/2013,12:29:12.326-08:00
-76.7144061,39.2541458,12/10/2013,12:30:16.309-08:00
-76.7143339,39.2541529,12/10/2013,12:31:16.046-08:00
-76.7143861,39.2541723,12/10/2013,12:32:16.722-08:00
-76.7143841,39.2541702,12/10/2013,12:33:15.023-08:00
-76.7143312,39.2541488,12/10/2013,12:34:15.201-08:00
-76.7144056,39.254119,12/10/2013,12:35:15.190-08:00
-76.7144117,39.2541612,12/10/2013,12:36:15.207-08:00
-76.7143842,39.2541702,12/10/2013,12:37:16.218-08:00
-76.7143688,39.2541594,12/10/2013,12:38:16.503-08:00
-76.7143338,39.2541445,12/10/2013,12:39:18.174-08:00
-76.7143338,39.2541175,12/10/2013,12:40:19.219-08:00
-76.7144234,39.2541077,12/10/2013,12:41:19.499-08:00
-76.7144218,39.2540849,12/10/2013,12:42:19.442-08:00
-76.7143494,39.2541342,12/10/2013,12:43:19.575-08:00
-76.7143812,39.2541787,12/10/2013,12:44:20.313-08:00
-76.7143503,39.2541147,12/10/2013,12:45:20.384-08:00
-76.7143995,39.2541206,12/10/2013,12:46:21.262-08:00
-76.7144423,39.2541573,12/10/2013,12:47:21.305-08:00
-76.7143769,39.2541612,12/10/2013,12:48:21.371-08:00
-76.7144043,39.2541589,12/10/2013,12:49:23.165-08:00
-76.7144065,39.2541753,12/10/2013,12:50:23.225-08:00
-76.7143962,39.2541721,12/10/2013,12:51:24.218-08:00
-76.7144089,39.2541846,12/10/2013,12:52:24.466-08:00
-76.7144391,39.2541229,12/10/2013,12:53:24.587-08:00
-76.7143849,39.2541757,12/10/2013,12:54:24.644-08:00
-76.7143612,39.2541721,12/10/2013,12:55:25.131-08:00
