0,123038.0
1,123038.0
2,123038.0
3,123038.0
4,123037.0
5,123036.0
6,123036.0
7,123035.0
8,123035.0
9,123035.0
10,123035.0
11,123034.0
12,123034.0
13,123034.0
14,123034.0
15,123738.0
16,123738.0
17,123738.0
18,123738.0
19,123737.0
20,123737.0
21,123737.0
22,123734.0
23,123734.0
24,123734.0
25,123734.0
26,123733.0
27,123733.0
28,123733.0
29,123050.0
30,123391.0
31,123391.0
32,123391.0
33,123388.0
34,123388.0
35,123388.0
36,123388.0
37,123387.0
38,123387.0
39,123387.0
40,123386.0
41,123386.0
42,123385.0
43,123334.0
44,123334.0
45,123334.0
46,123334.0
47,123335.0
48,123336.0
49,123336.0
50,123336.0
51,123336.0
52,123340.0
53,123340.0
54,123340.0
55,123340.0
56,123345.0
57,123344.0
58,123344.0
59,123344.0
60,123347.0
61,123347.0
62,123347.0
63,123348.0
64,123348.0
65,123267.0
66,123264.0
67,123264.0
68,123264.0
69,123264.0
70,123263.0
71,123263.0
72,123263.0
73,123260.0
74,123261.0
75,123261.0
76,123261.0
77,123256.0
78,123256.0
79,123256.0
80,123256.0
81,123257.0
82,123258.0
83,123258.0
84,123258.0
85,123205.0
86,123205.0
87,123205.0
88,123205.0
89,123204.0
90,123204.0
91,123204.0
92,123204.0
93,123204.0
94,123203.0
95,123203.0
96,123203.0
97,123203.0
98,123203.0
99,123200.0
100,123200.0
101,123200.0
102,123200.0
103,128021.0
104,128021.0
105,128021.0
106,128021.0
107,128022.0
108,128022.0
109,128022.0
110,128022.0
111,128022.0
112,128025.0
113,128025.0
114,128025.0
115,128026.0
116,128026.0
117,128026.0
118,128026.0
119,128037.0
120,128037.0
121,128037.0
122,128038.0
123,128038.0
124,128038.0
125,128038.0
126,128041.0
127,128041.0
128,128041.0
129,128041.0
130,128042.0
131,128042.0
132,128042.0
133,128042.0
134,128127.0
135,128127.0
136,128128.0
137,128128.0
138,128129.0
139,128129.0
140,128129.0
141,128129.0
142,128142.0
143,128142.0
144,128142.0
145,128142.0
146,128113.0
147,128113.0
148,128113.0
149,128113.0
150,128114.0
151,128114.0
152,128114.0
153,128114.0
154,128115.0
155,128116.0
156,128116.0
157,128116.0
158,128097.0
159,128097.0
160,128097.0
