0,2180.0
1,2180.0
2,2180.0
3,2180.0
4,2180.0
5,2180.0
6,2180.0
7,2180.0
8,2180.0
9,2180.0
10,2180.0
11,2180.0
12,2180.0
13,2180.0
14,2180.0
15,2180.0
16,2180.0
17,2180.0
18,2180.0
19,2180.0
20,2180.0
21,2180.0
22,2180.0
23,2180.0
24,2180.0
25,2180.0
26,2180.0
27,2180.0
28,2180.0
29,2180.0
30,2180.0
31,2180.0
32,2180.0
33,2180.0
34,2180.0
35,2180.0
36,2180.0
37,2180.0
38,2180.0
39,2180.0
40,2180.0
41,2180.0
42,2180.0
43,2180.0
44,2180.0
45,2180.0
46,2180.0
47,2180.0
48,2180.0
49,2180.0
50,2180.0
51,2259.0
52,2259.0
53,2259.0
54,2259.0
55,2259.0
56,2259.0
57,2259.0
58,2259.0
59,2259.0
60,2259.0
61,2259.0
62,2259.0
63,2259.0
64,2259.0
65,2259.0
66,2259.0
67,2259.0
68,2259.0
69,2259.0
70,2259.0
71,2259.0
72,2259.0
73,2259.0
74,2259.0
75,2259.0
76,2259.0
77,2259.0
78,2259.0
79,2259.0
80,2259.0
81,2259.0
82,2259.0
83,2259.0
84,2259.0
85,2259.0
86,2259.0
87,2259.0
88,2259.0
89,2259.0
90,2259.0
91,2259.0
92,2259.0
93,2259.0
94,2259.0
95,2259.0
96,2256.0
97,2256.0
98,2256.0
99,2256.0
100,2256.0
101,2256.0
102,2256.0
103,2256.0
104,2256.0
105,2256.0
106,2256.0
107,2256.0
108,2256.0
109,2256.0
110,2256.0
111,2256.0
112,2256.0
113,2256.0
114,2256.0
115,2256.0
116,2256.0
117,2256.0
118,2256.0
119,2256.0
120,2256.0
121,2256.0
122,2256.0
123,2256.0
124,2256.0
125,2256.0
126,2256.0
127,2256.0
128,2256.0
129,2256.0
130,2256.0
131,2256.0
132,2256.0
133,2256.0
134,2181.0
135,2181.0
136,2181.0
137,2181.0
138,2181.0
139,2181.0
140,2181.0
141,2181.0
142,2181.0
143,2181.0
144,2181.0
145,2181.0
146,2181.0
147,2181.0
148,2181.0
149,2181.0
150,2181.0
151,2181.0
152,2181.0
153,2181.0
154,2181.0
155,2181.0
156,2181.0
157,2181.0
158,2181.0
159,2181.0
160,2181.0
161,2181.0
162,2181.0
163,2181.0
164,2181.0
165,2181.0
166,2181.0
167,2181.0
168,2181.0
169,2181.0
170,2181.0
171,2181.0
172,2181.0
173,2181.0
174,2181.0
175,2181.0
176,2181.0
177,2181.0
178,2181.0
179,2181.0
180,2181.0
181,2181.0
182,2181.0
183,2181.0
184,2181.0
185,2181.0
