43.522670,1.505814,31T 379248 4819943,15.743783
43.522689,1.505826,31T 379249 4819946,15.746183
43.522709,1.505839,31T 379250 4819948,15.748583
43.522729,1.505847,31T 379251 4819950,15.750847
43.522750,1.505852,31T 379251 4819952,15.753248
43.522771,1.505858,31T 379252 4819955,15.755648
43.522792,1.505857,31T 379252 4819957,15.758025
43.522814,1.505852,31T 379251 4819959,15.760425
43.522835,1.505847,31T 379251 4819962,15.762825
43.522855,1.505841,31T 379251 4819964,15.765118
43.522875,1.505829,31T 379250 4819966,15.767518
43.522894,1.505816,31T 379249 4819968,15.769918
43.522914,1.505804,31T 379248 4819971,15.772318
43.522933,1.505792,31T 379247 4819973,15.774659
43.522952,1.505779,31T 379246 4819975,15.777059
43.522972,1.505766,31T 379245 4819977,15.779459
43.522991,1.505753,31T 379244 4819979,15.781859
43.523008,1.505739,31T 379243 4819981,15.784088
43.523027,1.505723,31T 379241 4819983,15.786488
43.523045,1.505707,31T 379240 4819985,15.788888
43.523063,1.505692,31T 379239 4819987,15.791288
43.523081,1.505676,31T 379238 4819989,15.793648
43.523100,1.505661,31T 379237 4819991,15.796048
43.523118,1.505646,31T 379235 4819994,15.798448
43.523137,1.505631,31T 379234 4819996,15.800848
43.523156,1.505616,31T 379233 4819998,15.803248
43.523174,1.505601,31T 379232 4820000,15.805664
43.523193,1.505586,31T 379231 4820002,15.808065
43.523212,1.505571,31T 379229 4820004,15.810465
43.523230,1.505556,31T 379228 4820006,15.812865
43.523249,1.505541,31T 379227 4820008,15.815265
43.523267,1.505526,31T 379226 4820010,15.817657
43.523286,1.505511,31T 379225 4820012,15.820057
43.523305,1.505496,31T 379224 4820014,15.822458
43.523323,1.505481,31T 379222 4820017,15.824858
43.523340,1.505468,31T 379221 4820018,15.827009
43.523359,1.505454,31T 379220 4820021,15.829409
43.523378,1.505440,31T 379219 4820023,15.831809
43.523397,1.505426,31T 379218 4820025,15.834209
43.523415,1.505413,31T 379217 4820027,15.836410
43.523434,1.505399,31T 379216 4820029,15.838810
43.523453,1.505385,31T 379215 4820031,15.841210
43.523472,1.505371,31T 379214 4820033,15.843610
43.523489,1.505358,31T 379213 4820035,15.845772
43.523507,1.505343,31T 379212 4820037,15.848172
43.523526,1.505328,31T 379210 4820039,15.850573
43.523545,1.505314,31T 379209 4820041,15.852973
43.523561,1.505300,31T 379208 4820043,15.855124
43.523580,1.505286,31T 379207 4820045,15.857524
43.523599,1.505271,31T 379206 4820047,15.859924
43.523618,1.505256,31T 379205 4820050,15.862325
43.523635,1.505243,31T 379204 4820051,15.864489
43.523653,1.505228,31T 379203 4820054,15.866889
43.523672,1.505213,31T 379201 4820056,15.869290
43.523690,1.505198,31T 379200 4820058,15.871690
43.523709,1.505184,31T 379199 4820060,15.874028
43.523728,1.505169,31T 379198 4820062,15.876428
43.523746,1.505155,31T 379197 4820064,15.878828
