43.522396,1.504852,31T 379170 4819914,26.545933
43.522389,1.504880,31T 379172 4819914,26.548333
43.522381,1.504907,31T 379174 4819913,26.550668
43.522372,1.504934,31T 379176 4819912,26.553068
43.522361,1.504958,31T 379178 4819910,26.555417
43.522346,1.504980,31T 379180 4819909,26.557818
43.522331,1.505002,31T 379182 4819907,26.560218
43.522316,1.505019,31T 379183 4819905,26.562369
43.522299,1.505037,31T 379184 4819903,26.564769
43.522280,1.505046,31T 379185 4819901,26.567020
43.522260,1.505055,31T 379186 4819899,26.569367
43.522239,1.505052,31T 379186 4819897,26.571767
43.522218,1.505047,31T 379185 4819894,26.574077
43.522199,1.505033,31T 379184 4819892,26.576477
43.522181,1.505019,31T 379183 4819890,26.578774
43.522166,1.504997,31T 379181 4819889,26.581174
43.522155,1.504976,31T 379179 4819887,26.583327
43.522147,1.504948,31T 379177 4819887,26.585727
43.522139,1.504921,31T 379175 4819886,26.588117
43.522130,1.504894,31T 379173 4819885,26.590518
43.522121,1.504867,31T 379170 4819884,26.592918
43.522111,1.504840,31T 379168 4819883,26.595339
43.522098,1.504816,31T 379166 4819881,26.597739
43.522086,1.504792,31T 379164 4819880,26.600139
43.522073,1.504768,31T 379162 4819879,26.602499
43.522059,1.504745,31T 379160 4819877,26.604899
43.522046,1.504722,31T 379159 4819876,26.607299
43.522032,1.504700,31T 379157 4819874,26.609623
43.522019,1.504676,31T 379155 4819873,26.612024
43.522006,1.504653,31T 379153 4819871,26.614424
43.521995,1.504631,31T 379151 4819870,26.616610
43.521986,1.504603,31T 379149 4819869,26.619010
43.521978,1.504576,31T 379147 4819868,26.621410
43.521969,1.504551,31T 379145 4819867,26.623665
43.521957,1.504527,31T 379143 4819866,26.626066
43.521945,1.504504,31T 379141 4819865,26.628294
43.521929,1.504483,31T 379139 4819863,26.630694
43.521914,1.504463,31T 379137 4819861,26.633094
43.521898,1.504445,31T 379136 4819860,26.635358
43.521880,1.504429,31T 379135 4819858,26.637758
43.521860,1.504437,31T 379135 4819855,26.640118
43.521846,1.504456,31T 379137 4819854,26.642255
43.521831,1.504477,31T 379138 4819852,26.644655
43.521816,1.504495,31T 379140 4819850,26.646897
43.521800,1.504512,31T 379141 4819849,26.649139
43.521780,1.504525,31T 379142 4819847,26.651539
43.521761,1.504539,31T 379143 4819844,26.653939
43.521741,1.504550,31T 379144 4819842,26.656368
43.521721,1.504562,31T 379145 4819840,26.658768
43.521701,1.504573,31T 379146 4819838,26.661168
43.521681,1.504583,31T 379147 4819835,26.663589
43.521661,1.504594,31T 379147 4819833,26.665989
43.521642,1.504603,31T 379148 4819831,26.668189
43.521622,1.504613,31T 379149 4819829,26.670589
43.521602,1.504624,31T 379150 4819827,26.672989
43.521582,1.504635,31T 379151 4819824,26.675384
43.521562,1.504647,31T 379151 4819822,26.677784
43.521542,1.504659,31T 379152 4819820,26.680184
43.521523,1.504671,31T 379153 4819818,26.682557
43.521504,1.504686,31T 379155 4819816,26.684957
43.521485,1.504701,31T 379156 4819814,26.687357
43.521467,1.504715,31T 379157 4819811,26.689757
43.521450,1.504728,31T 379158 4819810,26.691895
43.521431,1.504743,31T 379159 4819807,26.694295
43.521412,1.504758,31T 379160 4819805,26.696695
43.521394,1.504773,31T 379161 4819803,26.699095
43.521377,1.504786,31T 379162 4819801,26.701277
43.521358,1.504801,31T 379163 4819799,26.703677
43.521339,1.504815,31T 379165 4819797,26.706077
43.521320,1.504830,31T 379166 4819795,26.708477
43.521302,1.504845,31T 379167 4819793,26.710877
43.521283,1.504859,31T 379168 4819791,26.713277
43.521264,1.504874,31T 379169 4819789,26.715678
43.521246,1.504889,31T 379170 4819787,26.718063
43.521227,1.504904,31T 379172 4819785,26.720463
43.521209,1.504920,31T 379173 4819782,26.722863
43.521190,1.504935,31T 379174 4819780,26.725264
43.521172,1.504950,31T 379175 4819778,26.727664
43.521153,1.504965,31T 379176 4819776,26.730064
43.521135,1.504981,31T 379178 4819774,26.732464
43.521116,1.504996,31T 379179 4819772,26.734864
43.521098,1.505011,31T 379180 4819770,26.737188
43.521080,1.505027,31T 379181 4819768,26.739588
43.521062,1.505042,31T 379182 4819766,26.741988
43.521043,1.505058,31T 379184 4819764,26.744388
43.521025,1.505074,31T 379185 4819762,26.746788
43.521007,1.505089,31T 379186 4819760,26.749188
43.520988,1.505105,31T 379187 4819758,26.751589
43.520971,1.505120,31T 379189 4819756,26.753908
43.520952,1.505135,31T 379190 4819754,26.756309
43.520933,1.505150,31T 379191 4819752,26.758709
43.520915,1.505165,31T 379192 4819749,26.761109
43.520896,1.505179,31T 379193 4819747,26.763509
43.520877,1.505194,31T 379194 4819745,26.765909
43.520859,1.505209,31T 379196 4819743,26.768309
43.520842,1.505223,31T 379197 4819741,26.770458
43.520824,1.505238,31T 379198 4819739,26.772858
43.520805,1.505254,31T 379199 4819737,26.775259
43.520787,1.505269,31T 379200 4819735,26.777659
43.520769,1.505285,31T 379201 4819733,26.780059
43.520750,1.505300,31T 379203 4819731,26.782459
43.520733,1.505315,31T 379204 4819729,26.784684
43.520715,1.505331,31T 379205 4819727,26.787084
43.520697,1.505347,31T 379206 4819725,26.789484
43.520679,1.505363,31T 379208 4819723,26.791885
43.520660,1.505379,31T 379209 4819721,26.794285
43.520642,1.505395,31T 379210 4819719,26.796685
43.520624,1.505411,31T 379211 4819717,26.799085
43.520607,1.505425,31T 379212 4819715,26.801336
43.520588,1.505441,31T 379214 4819713,26.803736
43.520570,1.505456,31T 379215 4819711,26.806136
43.520552,1.505472,31T 379216 4819709,26.808536
43.520533,1.505487,31T 379217 4819707,26.810937
43.520516,1.505502,31T 379219 4819705,26.813196
43.520498,1.505519,31T 379220 4819703,26.815596
43.520480,1.505535,31T 379221 4819701,26.817996
43.520462,1.505552,31T 379222 4819699,26.820396
43.520444,1.505568,31T 379224 4819697,26.822796
43.520426,1.505585,31T 379225 4819695,26.825196
43.520409,1.505600,31T 379226 4819693,26.827452
43.520391,1.505616,31T 379227 4819691,26.829852
43.520373,1.505632,31T 379229 4819689,26.832253
43.520355,1.505649,31T 379230 4819687,26.834653
43.520337,1.505665,31T 379231 4819685,26.837053
43.520319,1.505681,31T 379233 4819683,26.839453
43.520300,1.505696,31T 379234 4819680,26.841867
43.520282,1.505711,31T 379235 4819678,26.844267
43.520263,1.505726,31T 379236 4819676,26.846667
43.520244,1.505741,31T 379237 4819674,26.849067
43.520225,1.505755,31T 379238 4819672,26.851467
43.520208,1.505770,31T 379240 4819670,26.853752
43.520190,1.505786,31T 379241 4819668,26.856152
43.520171,1.505801,31T 379242 4819666,26.858553
43.520153,1.505817,31T 379243 4819664,26.860953
43.520135,1.505833,31T 379244 4819662,26.863353
43.520118,1.505847,31T 379246 4819660,26.865560
43.520099,1.505863,31T 379247 4819658,26.867960
43.520081,1.505878,31T 379248 4819656,26.870360
43.520063,1.505894,31T 379249 4819654,26.872760
43.520044,1.505909,31T 379250 4819652,26.875160
43.520026,1.505925,31T 379252 4819650,26.877582
43.520007,1.505940,31T 379253 4819648,26.879982
43.519989,1.505956,31T 379254 4819646,26.882382
43.519970,1.505971,31T 379255 4819643,26.884782
43.519952,1.505987,31T 379257 4819641,26.887182
43.519934,1.506002,31T 379258 4819639,26.889536
43.519915,1.506017,31T 379259 4819637,26.891936
