43.520683,1.501903,31T 378928 4819728,33.862890
43.520692,1.501930,31T 378930 4819729,33.865290
43.520702,1.501955,31T 378932 4819731,33.867607
43.520713,1.501981,31T 378934 4819732,33.870008
43.520724,1.502007,31T 378936 4819733,33.872408
43.520735,1.502032,31T 378939 4819734,33.874808
43.520745,1.502058,31T 378941 4819735,33.877208
43.520756,1.502084,31T 378943 4819736,33.879608
43.520766,1.502108,31T 378945 4819737,33.881795
43.520776,1.502134,31T 378947 4819739,33.884195
43.520787,1.502160,31T 378949 4819740,33.886596
43.520797,1.502186,31T 378951 4819741,33.888996
43.520808,1.502212,31T 378953 4819742,33.891396
43.520818,1.502238,31T 378955 4819743,33.893796
43.520828,1.502261,31T 378957 4819744,33.896001
43.520839,1.502286,31T 378959 4819745,33.898401
43.520851,1.502311,31T 378961 4819747,33.900801
43.520863,1.502337,31T 378963 4819748,33.903201
43.520874,1.502362,31T 378965 4819749,33.905601
43.520886,1.502387,31T 378967 4819750,33.908001
43.520897,1.502411,31T 378969 4819752,33.910327
43.520908,1.502437,31T 378972 4819753,33.912727
43.520918,1.502463,31T 378974 4819754,33.915128
43.520929,1.502489,31T 378976 4819755,33.917528
43.520939,1.502515,31T 378978 4819756,33.919928
43.520950,1.502541,31T 378980 4819757,33.922328
43.520960,1.502566,31T 378982 4819758,33.924670
43.520971,1.502591,31T 378984 4819760,33.927071
43.520983,1.502616,31T 378986 4819761,33.929471
43.520994,1.502642,31T 378988 4819762,33.931871
43.521006,1.502667,31T 378990 4819763,33.934271
43.521017,1.502692,31T 378992 4819764,33.936671
43.521028,1.502716,31T 378994 4819766,33.938950
43.521039,1.502742,31T 378996 4819767,33.941350
43.521050,1.502767,31T 378999 4819768,33.943750
43.521060,1.502793,31T 379001 4819769,33.946150
43.521071,1.502819,31T 379003 4819770,33.948550
43.521082,1.502845,31T 379005 4819771,33.950951
43.521093,1.502871,31T 379007 4819773,33.953382
43.521104,1.502897,31T 379009 4819774,33.955782
43.521114,1.502923,31T 379011 4819775,33.958182
43.521125,1.502949,31T 379013 4819776,33.960582
43.521135,1.502974,31T 379015 4819777,33.962982
43.521146,1.503000,31T 379018 4819778,33.965382
