43.522516,1.505050,31T 379186 4819927,10.737847
43.522536,1.505043,31T 379185 4819930,10.740173
43.522557,1.505037,31T 379185 4819932,10.742573
43.522577,1.505039,31T 379185 4819934,10.744778
43.522597,1.505045,31T 379186 4819937,10.747111
43.522616,1.505059,31T 379187 4819939,10.749411
43.522634,1.505068,31T 379188 4819941,10.751589
43.522654,1.505080,31T 379189 4819943,10.753990
43.522672,1.505092,31T 379190 4819945,10.756243
43.522691,1.505106,31T 379191 4819947,10.758643
43.522710,1.505121,31T 379192 4819949,10.761034
43.522726,1.505137,31T 379193 4819951,10.763301
43.522745,1.505145,31T 379194 4819953,10.765498
43.522751,1.505158,31T 379195 4819953,10.766746
43.522733,1.505147,31T 379194 4819951,10.768912
43.522716,1.505136,31T 379193 4819950,10.771073
43.522697,1.505127,31T 379193 4819947,10.773283
43.522679,1.505117,31T 379192 4819945,10.775450
43.522659,1.505105,31T 379191 4819943,10.777850
43.522640,1.505091,31T 379189 4819941,10.780278
43.522621,1.505076,31T 379188 4819939,10.782692
43.522604,1.505062,31T 379187 4819937,10.784920
43.522590,1.505041,31T 379185 4819936,10.787233
43.522578,1.505016,31T 379183 4819934,10.789653
43.522567,1.504991,31T 379181 4819933,10.791992
43.522556,1.504967,31T 379179 4819932,10.794327
43.522544,1.504944,31T 379177 4819931,10.796591
43.522524,1.504932,31T 379176 4819929,10.799011
43.522506,1.504920,31T 379175 4819927,10.801199
43.522506,1.504914,31T 379175 4819927,10.801673
43.526650,1.500519,31T 378828 4820393,11.383608
43.526637,1.500495,31T 378826 4820392,11.386008
43.526618,1.500495,31T 378826 4820390,11.388189
43.526631,1.500473,31T 378824 4820391,11.390446
43.526640,1.500451,31T 378823 4820392,11.392486
43.526618,1.500451,31T 378823 4820390,11.394856
43.526602,1.500466,31T 378824 4820388,11.397074
43.526583,1.500480,31T 378825 4820386,11.399396
43.526565,1.500470,31T 378824 4820384,11.401585
43.526550,1.500448,31T 378822 4820382,11.403963
43.526531,1.500437,31T 378821 4820380,11.406289
43.526512,1.500436,31T 378821 4820378,11.408481
43.526492,1.500428,31T 378820 4820376,11.410732
43.526478,1.500410,31T 378819 4820374,11.412896
43.526463,1.500392,31T 378817 4820373,11.415087
43.526446,1.500376,31T 378816 4820371,11.417369
43.526427,1.500371,31T 378816 4820369,11.419522
43.526414,1.500354,31T 378814 4820367,11.421502
43.526394,1.500349,31T 378814 4820365,11.423798
43.526373,1.500345,31T 378813 4820363,11.426073
43.526364,1.500323,31T 378812 4820362,11.428115
43.526381,1.500305,31T 378810 4820364,11.430515
43.526365,1.500311,31T 378811 4820362,11.432379
43.526347,1.500321,31T 378811 4820360,11.434609
43.526330,1.500339,31T 378813 4820358,11.436973
43.526310,1.500340,31T 378813 4820356,11.439169
43.526291,1.500340,31T 378813 4820354,11.441311
43.526272,1.500333,31T 378812 4820351,11.443521
43.526251,1.500329,31T 378812 4820349,11.445893
43.526232,1.500321,31T 378811 4820347,11.448090
43.526211,1.500321,31T 378811 4820345,11.450427
43.526191,1.500316,31T 378811 4820343,11.452641
43.526182,1.500290,31T 378809 4820342,11.454934
43.526173,1.500267,31T 378807 4820341,11.457081
43.526154,1.500259,31T 378806 4820339,11.459282
43.526135,1.500259,31T 378806 4820336,11.461461
43.526114,1.500266,31T 378807 4820334,11.463795
43.526096,1.500277,31T 378807 4820332,11.465987
43.526090,1.500284,31T 378808 4820331,11.466881
43.526069,1.500284,31T 378808 4820329,11.469242
43.526050,1.500277,31T 378807 4820327,11.471390
43.526030,1.500275,31T 378807 4820325,11.473646
43.526009,1.500272,31T 378807 4820322,11.475994
43.525988,1.500277,31T 378807 4820320,11.478394
43.525969,1.500287,31T 378808 4820318,11.480603
43.525954,1.500305,31T 378809 4820316,11.482823
43.525944,1.500330,31T 378811 4820315,11.485132
43.525927,1.500345,31T 378813 4820313,11.487314
43.525913,1.500366,31T 378814 4820312,11.489647
43.525911,1.500394,31T 378816 4820311,11.491881
43.525897,1.500411,31T 378818 4820310,11.494066
43.525881,1.500430,31T 378819 4820308,11.496390
43.525868,1.500453,31T 378821 4820306,11.498699
43.525857,1.500474,31T 378823 4820305,11.500855
43.525843,1.500495,31T 378824 4820304,11.503108
43.525822,1.500502,31T 378825 4820301,11.505478
43.525803,1.500516,31T 378826 4820299,11.507878
43.525785,1.500528,31T 378827 4820297,11.510118
43.525769,1.500544,31T 378828 4820295,11.512304
43.525752,1.500559,31T 378829 4820293,11.514574
43.525733,1.500572,31T 378830 4820291,11.516891
43.525716,1.500588,31T 378832 4820289,11.519143
43.525702,1.500610,31T 378834 4820288,11.521543
43.525686,1.500625,31T 378835 4820286,11.523766
43.525666,1.500636,31T 378836 4820284,11.526132
43.525648,1.500652,31T 378837 4820282,11.528449
43.525629,1.500663,31T 378838 4820280,11.530802
43.525609,1.500670,31T 378838 4820277,11.533125
43.525590,1.500678,31T 378839 4820275,11.535358
43.525569,1.500681,31T 378839 4820273,11.537707
43.525553,1.500688,31T 378840 4820271,11.539539
43.525539,1.500706,31T 378841 4820270,11.541694
43.525535,1.500735,31T 378843 4820269,11.544057
43.525533,1.500763,31T 378846 4820269,11.546325
43.525534,1.500790,31T 378848 4820269,11.548476
43.525534,1.500816,31T 378850 4820269,11.550626
43.525521,1.500841,31T 378852 4820267,11.553028
43.525506,1.500859,31T 378853 4820266,11.555260
43.525488,1.500871,31T 378854 4820264,11.557522
43.525472,1.500887,31T 378855 4820262,11.559751
43.525454,1.500902,31T 378857 4820260,11.561997
43.525435,1.500907,31T 378857 4820258,11.564188
43.525419,1.500890,31T 378856 4820256,11.566463
43.525399,1.500897,31T 378856 4820254,11.568740
43.525382,1.500911,31T 378857 4820252,11.570887
43.525363,1.500919,31T 378858 4820250,11.573101
43.525353,1.500928,31T 378859 4820249,11.574470
43.525373,1.500930,31T 378859 4820251,11.576741
43.525384,1.500920,31T 378858 4820252,11.578151
43.525374,1.500929,31T 378859 4820251,11.579471
43.525354,1.500923,31T 378858 4820249,11.581793
43.525334,1.500931,31T 378859 4820246,11.584057
43.525317,1.500945,31T 378860 4820244,11.586329
43.525298,1.500955,31T 378861 4820242,11.588499
43.525279,1.500958,31T 378861 4820240,11.590682
43.525297,1.500947,31T 378860 4820242,11.592824
43.525284,1.500926,31T 378858 4820241,11.595059
43.525269,1.500908,31T 378857 4820239,11.597219
43.525255,1.500887,31T 378855 4820238,11.599509
43.525243,1.500866,31T 378853 4820236,11.601723
43.525228,1.500848,31T 378852 4820235,11.603911
43.525225,1.500839,31T 378851 4820234,11.604742
43.525239,1.500856,31T 378852 4820236,11.606881
43.525251,1.500881,31T 378855 4820237,11.609281
43.525250,1.500911,31T 378857 4820237,11.611653
43.525246,1.500938,31T 378859 4820237,11.613856
43.525242,1.500966,31T 378861 4820236,11.616232
43.525243,1.500993,31T 378864 4820236,11.618376
43.525238,1.501021,31T 378866 4820236,11.620717
43.525226,1.501043,31T 378868 4820234,11.622935
43.525224,1.501072,31T 378870 4820234,11.625260
43.525222,1.501102,31T 378872 4820234,11.627660
43.525216,1.501129,31T 378875 4820233,11.629979
43.525212,1.501158,31T 378877 4820233,11.632334
43.525208,1.501187,31T 378879 4820232,11.634692
43.525202,1.501213,31T 378881 4820231,11.636905
43.525192,1.501238,31T 378883 4820230,11.639231
43.525184,1.501263,31T 378885 4820229,11.641415
43.525179,1.501290,31T 378887 4820229,11.643706
43.525185,1.501319,31T 378890 4820229,11.646106
43.525191,1.501347,31T 378892 4820230,11.648506
43.525198,1.501376,31T 378894 4820231,11.650906
43.525204,1.501404,31T 378897 4820231,11.653306
43.525210,1.501433,31T 378899 4820232,11.655706
43.525216,1.501461,31T 378901 4820233,11.658106
43.525222,1.501490,31T 378904 4820233,11.660506
43.525229,1.501518,31T 378906 4820234,11.662907
43.525235,1.501547,31T 378908 4820235,11.665307
43.525241,1.501575,31T 378911 4820235,11.667707
43.525247,1.501604,31T 378913 4820236,11.670107
43.525253,1.501632,31T 378915 4820236,11.672507
43.525260,1.501660,31T 378918 4820237,11.674907
