43.521215,1.505028,10.538511
43.521238,1.505009,10.541511
43.521262,1.504991,10.544511
43.521286,1.504972,10.547586
43.521309,1.504954,10.550587
43.521333,1.504936,10.553587
43.521354,1.504920,10.556269
43.521378,1.504902,10.559270
43.521401,1.504884,10.562270
43.521425,1.504866,10.565270
43.521447,1.504849,10.568075
43.521470,1.504830,10.571075
43.521493,1.504812,10.574075
43.521512,1.504797,10.576454
43.521535,1.504778,10.579454
43.521558,1.504759,10.582454
43.521580,1.504742,10.585228
43.521604,1.504725,10.588229
43.521628,1.504708,10.591229
43.521648,1.504694,10.593769
43.521672,1.504678,10.596769
43.521697,1.504662,10.599769
43.521719,1.504647,10.602513
43.521745,1.504639,10.605513
43.521772,1.504632,10.608514
43.521798,1.504624,10.611514
43.521823,1.504618,10.614297
43.521849,1.504612,10.617297
43.521876,1.504605,10.620297
43.521899,1.504600,10.622881
43.521925,1.504594,10.625881
43.521950,1.504588,10.628670
43.521977,1.504593,10.631670
43.522003,1.504597,10.634670
43.522027,1.504605,10.637389
43.522052,1.504619,10.640389
43.522073,1.504631,10.642900
43.522097,1.504648,10.645900
43.522121,1.504665,10.648900
43.522145,1.504682,10.651883
43.522168,1.504701,10.654883
43.522189,1.504718,10.657604
43.522210,1.504742,10.660604
43.522230,1.504766,10.663604
43.522248,1.504789,10.666279
43.522265,1.504817,10.669279
43.522282,1.504846,10.672279
43.522297,1.504868,10.674746
43.522315,1.504896,10.677746
43.522333,1.504924,10.680746
43.522345,1.504950,10.683213
43.522357,1.504982,10.686213
43.522364,1.505019,10.689230
43.522367,1.505047,10.691568
43.522369,1.505084,10.694562
43.522368,1.505115,10.697021
43.522360,1.505146,10.699752
43.522363,1.505173,10.701926
43.522389,1.505164,10.704926
43.522407,1.505135,10.708000
43.522423,1.505114,10.710495
43.522446,1.505093,10.713495
43.522470,1.505075,10.716574
43.522488,1.505064,10.718754
43.522513,1.505052,10.721755
43.522541,1.505042,10.724879
43.522561,1.505036,10.727201
43.522588,1.505040,10.730201
43.522608,1.505055,10.732734
43.522633,1.505068,10.735750
43.522654,1.505080,10.738256
43.522672,1.505092,10.740482
43.522696,1.505110,10.743482
43.522713,1.505123,10.745673
43.522736,1.505141,10.748608
43.522756,1.505150,10.750979
43.522735,1.505148,10.753315
43.522712,1.505134,10.756072
43.522694,1.505125,10.758281
43.522671,1.505112,10.761048
43.522651,1.505099,10.763473
43.522633,1.505085,10.765787
43.522609,1.505068,10.768787
43.522594,1.505051,10.770923
43.522581,1.505021,10.773775
43.522567,1.504990,10.776713
43.522551,1.504959,10.779748
43.522536,1.504939,10.782121
43.522514,1.504924,10.784831
43.522502,1.504915,10.786352
43.526650,1.500519,11.368689
43.526634,1.500489,11.371689
43.526615,1.500499,11.373976
43.526638,1.500456,11.378304
43.526617,1.500451,11.380686
43.526595,1.500472,11.383687
43.526569,1.500475,11.386582
43.526554,1.500454,11.388961
43.526533,1.500437,11.391681
43.526507,1.500435,11.394569
43.526486,1.500423,11.397126
43.526473,1.500402,11.399329
43.526457,1.500386,11.401540
43.526437,1.500378,11.403857
43.526418,1.500370,11.406077
43.526400,1.500351,11.408594
43.526375,1.500346,11.411427
43.526360,1.500328,11.413642
43.526381,1.500305,11.416643
43.526341,1.500325,11.421425
43.526317,1.500342,11.424393
43.526295,1.500339,11.426873
43.526268,1.500333,11.429936
43.526241,1.500324,11.432996
43.526219,1.500321,11.435494
43.526193,1.500317,11.438438
43.526183,1.500294,11.440598
43.526172,1.500266,11.443118
43.526147,1.500259,11.446008
43.526122,1.500262,11.448784
43.526107,1.500278,11.450930
43.526087,1.500286,11.453277
43.526067,1.500284,11.455466
43.526043,1.500280,11.458157
43.526021,1.500272,11.460659
43.525999,1.500274,11.463121
43.525973,1.500281,11.466121
43.525956,1.500304,11.468777
43.525946,1.500328,11.470989
43.525929,1.500344,11.473271
43.525913,1.500366,11.475802
43.525909,1.500397,11.478343
43.525891,1.500418,11.480968
43.525873,1.500443,11.483826
43.525859,1.500469,11.486460
43.525848,1.500492,11.488617
43.525827,1.500499,11.491071
43.525803,1.500516,11.494072
43.525786,1.500528,11.496211
43.525769,1.500544,11.498496
43.525746,1.500562,11.501463
43.525724,1.500578,11.504180
43.525708,1.500601,11.506731
43.525690,1.500621,11.509335
43.525670,1.500633,11.511785
43.525649,1.500651,11.514498
43.525628,1.500663,11.517045
43.525608,1.500670,11.519366
43.525586,1.500679,11.521887
43.525566,1.500681,11.524125
43.525546,1.500696,11.526647
43.525534,1.500724,11.529282
43.525534,1.500753,11.531644
43.525536,1.500781,11.533924
43.525533,1.500814,11.536579
43.525522,1.500838,11.538882
43.525505,1.500859,11.541404
43.525484,1.500873,11.543961
43.525469,1.500891,11.546230
43.525448,1.500904,11.548756
43.525427,1.500902,11.551131
43.525409,1.500892,11.553271
43.525388,1.500906,11.555811
43.525366,1.500918,11.558499
43.525346,1.500928,11.560869
43.525372,1.500928,11.563764
43.525393,1.500920,11.566187
43.525353,1.500923,11.570645
43.525331,1.500933,11.573205
43.525311,1.500948,11.575776
43.525285,1.500962,11.578851
43.525300,1.500940,11.581266
43.525283,1.500925,11.583501
43.525269,1.500902,11.585927
43.525251,1.500881,11.588559
43.525238,1.500860,11.590761
43.525230,1.500836,11.592905
43.525243,1.500864,11.595536
43.525253,1.500894,11.598251
43.525246,1.500931,11.601344
43.525242,1.500965,11.604117
43.525243,1.500992,11.606258
43.525238,1.501024,11.608895
43.525226,1.501048,11.611275
43.525223,1.501084,11.614200
43.525218,1.501120,11.617115
43.525213,1.501148,11.619468
43.525208,1.501184,11.622427
43.525202,1.501214,11.624936
43.525192,1.501238,11.627162
43.525183,1.501264,11.629443
43.525181,1.501300,11.632369
43.525189,1.501335,11.635369
43.525197,1.501371,11.638370
43.525204,1.501407,11.641370
43.525212,1.501442,11.644370
43.525220,1.501478,11.647370
43.525228,1.501513,11.650370
43.525235,1.501549,11.653370
43.525243,1.501585,11.656370
43.525251,1.501620,11.659371
43.525259,1.501656,11.662371
43.525266,1.501691,11.665371
43.525274,1.501727,11.668371
43.525282,1.501764,11.671472
43.525289,1.501800,11.674472
43.525297,1.501835,11.677472
43.525303,1.501865,11.679968
43.525301,1.501900,11.682827
43.525289,1.501932,11.685760
43.525277,1.501957,11.688120
43.525268,1.501986,11.690696
43.525258,1.502017,11.693443
43.525250,1.502046,11.695913
43.525243,1.502073,11.698227
43.525236,1.502098,11.700427
43.525226,1.502131,11.703305
43.525216,1.502161,11.705984
43.525201,1.502189,11.708789
43.525190,1.502220,11.711585
43.525192,1.502248,11.713830
43.525195,1.502285,11.716831
43.525197,1.502314,11.719212
43.525199,1.502351,11.722212
43.525198,1.502386,11.725013
43.525191,1.502415,11.727483
43.525181,1.502444,11.730068
43.525158,1.502464,11.733068
43.525136,1.502484,11.736068
43.525113,1.502505,11.739068
43.525091,1.502525,11.742069
43.525068,1.502545,11.745069
43.525045,1.502565,11.748069
43.525023,1.502586,11.751069
43.525000,1.502606,11.754069
43.524977,1.502626,11.757069
43.524955,1.502646,11.760069
43.524932,1.502666,11.763070
43.524910,1.502687,11.766070
43.524887,1.502707,11.769070
43.524864,1.502727,11.772070
43.524842,1.502747,11.775070
43.524819,1.502767,11.778070
43.524797,1.502788,11.781070
43.524774,1.502808,11.784071
43.524751,1.502828,11.787071
43.524729,1.502848,11.790071
43.524706,1.502869,11.793071
43.524683,1.502889,11.796071
43.524661,1.502909,11.799071
43.524638,1.502929,11.802071
43.524616,1.502949,11.805072
43.524593,1.502970,11.808072
43.524570,1.502990,11.811072
43.524548,1.503010,11.814072
43.524525,1.503030,11.817072
43.524503,1.503050,11.820072
43.524480,1.503071,11.823072
43.524457,1.503091,11.826073
