43.512308,1.469113,1970/01/01 00:07:08,0,65.3,4.309538
43.512434,1.468507,1970/01/01 00:07:12,0,45.8,4.360471
43.512498,1.467880,1970/01/01 00:07:15,0,61.3,4.411569
43.512589,1.467223,1970/01/01 00:07:19,0,48.6,4.465590
43.512780,1.466597,1970/01/01 00:07:22,0,65.8,4.520388
43.513025,1.466046,1970/01/01 00:07:26,0,46.9,4.572529
43.513209,1.465476,1970/01/01 00:07:29,0,60.5,4.622950
43.513386,1.464876,1970/01/01 00:07:33,0,47.0,4.675216
43.513587,1.464266,1970/01/01 00:07:37,0,48.7,4.729313
43.513816,1.463714,1970/01/01 00:07:40,0,61.6,4.780622
43.514041,1.463149,1970/01/01 00:07:44,0,46.9,4.832704
43.514214,1.462558,1970/01/01 00:07:50,0,30.9,4.884137
43.513776,1.462344,1970/01/01 00:07:58,0,23.3,4.935858
43.513297,1.462245,1970/01/01 00:08:02,0,48.6,4.989806
43.512827,1.462038,1970/01/01 00:08:06,0,49.4,5.044711
43.512386,1.461818,1970/01/01 00:08:09,0,62.6,5.096900
43.511922,1.461587,1970/01/01 00:08:13,0,49.4,5.151808
43.511488,1.461378,1970/01/01 00:08:16,0,61.4,5.202984
43.511049,1.461152,1970/01/01 00:08:19,0,62.6,5.255138
43.510581,1.460943,1970/01/01 00:08:23,0,49.4,5.309976
43.510114,1.460810,1970/01/01 00:08:27,0,47.8,5.363067
43.509659,1.460704,1970/01/01 00:08:30,0,61.6,5.414386
43.509201,1.460620,1970/01/01 00:08:34,0,46.3,5.465795
43.508749,1.460533,1970/01/01 00:08:37,0,61.0,5.516598
43.508256,1.460457,1970/01/01 00:08:41,0,49.7,5.571864
43.507798,1.460392,1970/01/01 00:08:46,0,36.9,5.623099
43.507340,1.460276,1970/01/01 00:08:50,0,46.6,5.674901
43.506887,1.460094,1970/01/01 00:08:56,0,31.5,5.727460
43.506945,1.459454,1970/01/01 00:09:04,0,23.4,5.779537
43.507284,1.459005,1970/01/01 00:09:09,0,37.7,5.831866
43.507633,1.458525,1970/01/01 00:09:14,0,39.5,5.886678
43.507901,1.457975,1970/01/01 00:09:19,0,38.6,5.940244
43.508098,1.457355,1970/01/01 00:09:24,0,39.3,5.994819
43.508302,1.456757,1970/01/01 00:09:28,0,48.1,6.048222
43.508530,1.456165,1970/01/01 00:09:33,0,39.0,6.102329
43.508627,1.455551,1970/01/01 00:09:38,0,36.5,6.153093
43.508696,1.454930,1970/01/01 00:09:42,0,45.6,6.203801
43.508765,1.454284,1970/01/01 00:09:45,0,63.3,6.256513
43.508840,1.453625,1970/01/01 00:09:49,0,48.4,6.310345
43.508912,1.453001,1970/01/01 00:09:53,0,45.9,6.361385
43.508893,1.452342,1970/01/01 00:09:57,0,47.9,6.414639
43.508792,1.451722,1970/01/01 00:10:01,0,46.2,6.465954
43.508744,1.451081,1970/01/01 00:10:06,0,37.5,6.517969
43.508809,1.450453,1970/01/01 00:10:09,0,61.5,6.569190
43.508959,1.449865,1970/01/01 00:10:13,0,45.3,6.619509
43.509114,1.449258,1970/01/01 00:10:16,0,62.4,6.671483
43.509264,1.448640,1970/01/01 00:10:19,0,63.1,6.724054
43.509387,1.448037,1970/01/01 00:10:22,0,60.8,6.774682
43.509494,1.447428,1970/01/01 00:10:25,0,60.6,6.825218
43.509590,1.446818,1970/01/01 00:10:28,0,60.5,6.875668
43.509691,1.446161,1970/01/01 00:10:31,0,65.1,6.929893
43.509805,1.445502,1970/01/01 00:10:34,0,65.6,6.984594
43.509915,1.444854,1970/01/01 00:10:38,0,48.3,7.038263
43.510023,1.444226,1970/01/01 00:10:41,0,62.6,7.090402
43.510137,1.443609,1970/01/01 00:10:44,0,61.7,7.141809
43.510247,1.442963,1970/01/01 00:10:48,0,48.2,7.195400
43.510348,1.442305,1970/01/01 00:10:52,0,48.8,7.249665
43.510486,1.441654,1970/01/01 00:10:55,0,65.7,7.304387
43.510564,1.441036,1970/01/01 00:10:59,0,45.6,7.355072
43.510668,1.440403,1970/01/01 00:11:02,0,62.9,7.407501
43.510760,1.439777,1970/01/01 00:11:06,0,46.4,7.459037
43.510873,1.439171,1970/01/01 00:11:09,0,60.7,7.509597
43.511017,1.438537,1970/01/01 00:11:13,0,48.2,7.563142
43.511129,1.437912,1970/01/01 00:11:19,0,31.2,7.615162
43.510775,1.437470,1970/01/01 00:11:26,0,27.3,7.668296
43.510366,1.437205,1970/01/01 00:11:30,0,45.3,7.718607
43.509954,1.436913,1970/01/01 00:11:34,0,46.4,7.770175
43.509539,1.436583,1970/01/01 00:11:39,0,38.4,7.823478
43.509473,1.435927,1970/01/01 00:11:44,0,38.5,7.876966
43.509624,1.435315,1970/01/01 00:11:48,0,46.9,7.929113
43.509743,1.434706,1970/01/01 00:11:52,0,45.8,7.980039
43.509838,1.434041,1970/01/01 00:11:56,0,49.3,8.034791
43.509931,1.433380,1970/01/01 00:12:00,0,48.9,8.089142
43.510014,1.432759,1970/01/01 00:12:04,0,45.9,8.140127
43.510094,1.432143,1970/01/01 00:12:07,0,60.6,8.190642
43.510226,1.431504,1970/01/01 00:12:11,0,48.3,8.244269
43.510370,1.430912,1970/01/01 00:12:15,0,45.4,8.294735
43.510536,1.430305,1970/01/01 00:12:18,0,62.8,8.347087
43.510671,1.429703,1970/01/01 00:12:22,0,45.8,8.397980
43.510823,1.429063,1970/01/01 00:12:26,0,48.9,8.452320
43.510985,1.428428,1970/01/01 00:12:29,0,65.2,8.506642
43.511121,1.427834,1970/01/01 00:12:33,0,45.3,8.556942
43.511276,1.427188,1970/01/01 00:12:37,0,49.5,8.611908
43.511415,1.426575,1970/01/01 00:12:41,0,46.6,8.663713
43.511619,1.425965,1970/01/01 00:12:45,0,48.8,8.717954
43.511951,1.425502,1970/01/01 00:12:50,0,37.9,8.770540
43.512301,1.425087,1970/01/01 00:12:53,0,61.7,8.821920
43.512642,1.424631,1970/01/01 00:12:57,0,47.6,8.874814
43.512951,1.424113,1970/01/01 00:13:01,0,48.8,8.928985
43.513252,1.423572,1970/01/01 00:13:05,0,49.5,8.984004
43.513505,1.423032,1970/01/01 00:13:10,0,37.4,9.035902
43.513741,1.422464,1970/01/01 00:13:14,0,47.6,9.088748
43.513969,1.421888,1970/01/01 00:13:18,0,47.7,9.141735
43.514186,1.421319,1970/01/01 00:13:22,0,46.7,9.193657
